PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,Toluene,AQI,year,month,day,weekday,dayofyear,Date,City
158.245,289.98,31.06,25.37,46.92,36.96432924907822,1.67,7.04,6.106030398910207,377.0,2018.0,1.0,19.0,4.0,19.0,2018-01-19,Gurugram
12.86,34.31,3.65,12.51,9.19,8.83,0.42,7.48,1.72,49.0,2019.0,7.0,25.0,3.0,206.0,2019-07-25,Hyderabad
20.54,53.53,15.73,7.89,22.75,6.21,0.64,6.36,3.1610273068348533,73.0,2020.0,4.0,17.0,4.0,108.0,2020-04-17,Mumbai
158.245,287.38922990247295,7.74,10.15,16.391373668210463,27.370012947585792,2.0474894559802346,9.86,21.975,398.5,2016.0,12.0,6.0,1.0,341.0,2016-12-06,Gurugram
41.28,90.95111110525818,3.14,7.26,4.22,19.20096931488615,2.15,11.25,0.22,136.0,2015.0,7.0,30.0,3.0,211.0,2015-07-30,Lucknow
79.41,225.77,7.9,12.82,18.46,14.82,0.74,9.03,1.55,210.0,2018.0,6.0,5.0,1.0,156.0,2018-06-05,Jaipur
26.57,91.01,7.35,26.22,0.0,24.62,1.5,5.34,2.03,136.0,2017.0,8.0,1.0,1.0,213.0,2017-08-01,Bengaluru
16.71,55.63,2.54,9.17,6.52,24.7,0.2,12.02,0.28,67.0,2020.0,6.0,3.0,2.0,155.0,2020-06-03,Chandigarh
51.98,98.50093678275994,28.45,17.24,29.33,22.553977884503183,0.58,5.7,1.6269598468351205,72.0,2018.0,8.0,30.0,3.0,242.0,2018-08-30,Gurugram
22.38,41.11,2.86,6.63,5.74,2.69,0.96,5.6,2.8099757197600184,66.0,2018.0,9.0,27.0,3.0,270.0,2018-09-27,Thiruvananthapuram
64.1,167.26,11.68,45.78,48.99,28.08,0.78,7.73,10.29,140.0,2018.0,4.0,19.0,3.0,109.0,2018-04-19,Jaipur
65.93,138.0103986398035,5.7,45.55,26.48,17.744172685944932,2.86,29.545,21.975,174.0,2017.0,12.0,17.0,6.0,351.0,2017-12-17,Ahmedabad
50.52179406035478,106.63885068386685,11.787901965569008,23.03990240684925,24.11555750012826,20.409741758250448,0.0,10.229315566543733,4.369201895853962,115.31560906714913,2018.0,4.0,2.0,0.0,92.0,2018-04-02,Jorapokhar
22.28,49.31925144160391,11.63,13.11,24.73,47.8,0.97,7.93,1.43,66.0,2018.0,10.0,2.0,1.0,275.0,2018-10-02,Chennai
23.69,64.81,2.28,17.18,10.04,6.882807148207348,0.43,23.5,21.975,88.0,2020.0,4.0,15.0,2.0,106.0,2020-04-15,Ahmedabad
63.741161519498576,123.7771618993163,13.0,12.09,24.48,22.57340334823948,0.87,10.39,1.5,154.1869935046243,2015.0,8.0,20.0,3.0,232.0,2015-08-20,Patna
68.31477627105234,142.44604203049266,15.361937179244608,28.57201319586511,30.834326943883525,23.869409363965815,1.2108351737644727,12.759010582653218,6.227968664003583,182.09207503013477,2018.0,2.0,24.0,5.0,55.0,2018-02-24,Ahmedabad
86.87,133.92,41.43,42.86,81.08874999999999,11.86,2.23,9.3,10.32,167.0,2018.0,10.0,17.0,2.0,290.0,2018-10-17,Kolkata
19.18,51.48,5.39,20.0,20.69,11.64,0.74,6.77,1.24,63.0,2019.0,7.0,14.0,6.0,195.0,2019-07-14,Bengaluru
56.62,108.35769781368776,9.49,15.05,14.61,62.17999999999999,0.61,3.15,3.78,127.0,2016.0,4.0,19.0,1.0,110.0,2016-04-19,Chennai
44.89,116.43093104980494,4.88,5.37,4.35,8.69314699037659,1.14,29.545,13.29,166.0,2019.0,5.0,23.0,3.0,143.0,2019-05-23,Patna
40.81483545405997,86.52724770204986,11.782514595586424,22.20970713365682,24.319206293090247,17.503196796126986,0.8515420431864188,10.388012957212709,5.499525480020679,102.0,2019.0,8.0,29.0,3.0,241.0,2019-08-29,Visakhapatnam
23.21,43.52,2.52,6.35,10.94,5.28,0.44,11.73,3.790810481026483,49.0,2019.0,8.0,18.0,6.0,230.0,2019-08-18,Guwahati
20.19,60.05,5.35,32.25,0.0,23.66,0.35,3.89,0.42,52.0,2017.0,6.0,2.0,4.0,153.0,2017-06-02,Bengaluru
56.0,94.0,29.71,53.1,49.12,15.55,1.67,5.13,9.7,116.0,2016.0,12.0,30.0,4.0,365.0,2016-12-30,Visakhapatnam
74.81,112.75,17.25,15.01,44.42,23.67,0.85,16.5,3.624037098997519,102.0,2019.0,3.0,7.0,3.0,66.0,2019-03-07,Guwahati
42.81,92.74,7.7,23.63,26.18,29.48,0.82,8.06,8.38,100.0,2019.0,3.0,3.0,6.0,62.0,2019-03-03,Jaipur
51.96,105.2857917654726,4.76,13.52,9.92,27.85,0.9,4.71,5.62,129.0,2016.0,4.0,22.0,4.0,113.0,2016-04-22,Chennai
32.23,74.47169313882,11.66,27.28,23.07,21.11,1.25,7.59,0.11,95.0,2018.0,7.0,14.0,5.0,195.0,2018-07-14,Lucknow
23.22,140.67,5.475578431466841,11.824300222382817,0.0,14.666049604150658,0.0,11.510228927894786,0.0,115.0,2018.0,8.0,3.0,4.0,215.0,2018-08-03,Talcher
31.98,117.35,11.57,32.0,26.43,6.16,0.79,9.84,3.52,108.0,2019.0,5.0,21.0,1.0,141.0,2019-05-21,Visakhapatnam
16.62,43.83,15.71,29.33,28.59,7.86,0.11,6.27,8.3,51.0,2020.0,4.0,6.0,0.0,97.0,2020-04-06,Visakhapatnam
28.61,63.08,20.09,18.9,34.44,16.35,0.9,9.34,11.0,74.0,2018.0,8.0,20.0,0.0,232.0,2018-08-20,Jaipur
18.81,72.40604079213995,3.01,15.95,8.19,6.89,2.86,2.02,3.28,166.0,2015.0,6.0,21.0,6.0,172.0,2015-06-21,Bengaluru
42.25,88.83,3.41,15.38,10.95,9.2,0.63,3.94,6.45,86.0,2018.0,11.0,19.0,0.0,323.0,2018-11-19,Visakhapatnam
30.04,53.49,3.47,9.57,13.04,4.76,2.46,12.34,4.914325163890567,106.0,2018.0,7.0,2.0,0.0,183.0,2018-07-02,Brajrajnagar
108.88,181.21067271270294,5.25,16.12,17.11,58.26,1.44,10.79,1.7907003718529495,203.0,2015.0,6.0,3.0,2.0,154.0,2015-06-03,Chennai
53.55606228734459,113.72847863980974,13.307224380659088,24.91047201271533,27.340260696685846,20.20729477760119,0.9972694582092267,11.69466314152271,5.854220439312826,136.6905162112207,2019.0,4.0,8.0,0.0,98.0,2019-04-08,Brajrajnagar
63.54,99.01,13.15,16.44,27.25,46.91,1.27,12.87,4.789582141044434,158.0,2018.0,12.0,16.0,6.0,350.0,2018-12-16,Brajrajnagar
10.75,22.54,9.73,35.0,7.61,38.51,0.27,2.6,0.21,59.0,2016.0,9.0,16.0,4.0,260.0,2016-09-16,Hyderabad
49.07080406665546,107.21804705545355,12.75742329475626,23.818413410950257,26.879084098393378,18.656307048341887,0.9622276275136357,12.087052428742254,5.967181762407904,127.0,2020.0,2.0,1.0,5.0,32.0,2020-02-01,Amritsar
17.84,66.09,41.43,21.09,64.19,16.806476752088884,1.78,22.87,6.973405612994156,95.0,2019.0,4.0,6.0,5.0,96.0,2019-04-06,Mumbai
132.55,208.53,41.43,37.57,81.08874999999999,35.33,1.18,10.48,10.04,279.0,2020.0,1.0,29.0,2.0,29.0,2020-01-29,Patna
72.5161860368999,147.96063316535333,16.024497107327882,29.824880707441366,31.477943323670843,25.3312544136993,1.2487571129548867,12.323543047438648,6.2800282245165135,191.67545688806968,2017.0,5.0,26.0,4.0,146.0,2017-05-26,Ahmedabad
158.245,291.89435145480456,24.17,54.59,47.4,42.51,2.0,16.73,1.73,398.5,2018.0,11.0,8.0,3.0,312.0,2018-11-08,Lucknow
158.245,280.3895575294889,16.79,48.86,38.85,7.92,1.88,10.07,8.33,325.0,2020.0,1.0,28.0,1.0,28.0,2020-01-28,Lucknow
115.56,196.9498430081478,19.51,64.36,46.27,31.94,0.99,9.5,8.51,193.0,2019.0,10.0,27.0,6.0,300.0,2019-10-27,Lucknow
50.84,100.38,8.91,39.89,27.36,14.67,0.75,5.05,4.9,96.0,2019.0,12.0,16.0,0.0,350.0,2019-12-16,Hyderabad
34.07,76.12,8.83,37.54,25.92,11.79,0.56,6.15,21.975,86.0,2018.0,11.0,2.0,4.0,306.0,2018-11-02,Hyderabad
10.18,25.24,8.5,15.4,15.51,9.51,0.59,13.75,1.21,58.0,2020.0,6.0,10.0,2.0,162.0,2020-06-10,Amaravati
59.6596240619975,115.54209808050769,10.522146101513556,20.358107238740217,19.1,24.47694455431042,0.0,7.3806708045829055,0.0,129.48623310275798,2015.0,8.0,9.0,6.0,221.0,2015-08-09,Mumbai
21.44,43.61,8.17,23.09,31.25,7.88,0.5,2.65,12.55,44.0,2019.0,7.0,30.0,1.0,211.0,2019-07-30,Kolkata
70.21284229567762,136.24938707021238,14.64,19.01,33.65,26.733330499536123,0.43,3.02,4.3,159.16215627980182,2015.0,1.0,22.0,3.0,22.0,2015-01-22,Hyderabad
76.51,135.24,10.68,49.29,11.62,15.32,0.0,9.0,0.33,150.0,2017.0,1.0,20.0,4.0,20.0,2017-01-20,Hyderabad
30.46,58.81,1.73,9.81,6.61,4.87,1.1,6.17,2.246844248817638,71.0,2018.0,3.0,22.0,3.0,81.0,2018-03-22,Thiruvananthapuram
80.96,152.44,4.73,76.42499999999998,51.18,2.95,1.51,15.71,0.26,215.0,2018.0,11.0,28.0,2.0,332.0,2018-11-28,Amaravati
62.96,124.01,19.88,60.35,16.06,25.86,0.0,19.96,0.75,129.0,2017.0,1.0,30.0,0.0,30.0,2017-01-30,Hyderabad
158.245,290.1200348915288,5.38,13.93,4.22,33.90513926726794,1.4,7.75,3.23,393.0,2016.0,1.0,28.0,3.0,28.0,2016-01-28,Lucknow
47.42,54.05,20.84,22.55,33.44,18.06,0.6,5.65,11.94,74.0,2016.0,4.0,28.0,3.0,119.0,2016-04-28,Bengaluru
18.39,21.44,8.54,6.9,15.44,26.69,1.32,8.27,0.0,77.0,2019.0,8.0,15.0,3.0,227.0,2019-08-15,Coimbatore
77.57046766535512,147.58706980572242,17.85,21.23,38.93,27.496371305578123,1.75,7.87,2.15,192.96909187893561,2015.0,6.0,30.0,1.0,181.0,2015-06-30,Patna
46.633930617388856,91.09527145065704,10.513576742032404,18.605386646390002,20.280558823935962,20.684839992240768,0.0,7.331465161966321,0.0,97.89833556263056,2017.0,9.0,13.0,2.0,256.0,2017-09-13,Mumbai
52.20466655295148,105.1294050343879,10.650513011045978,19.394312966733423,20.93652703729913,21.937931728533385,0.0,8.18076392678779,0.0,112.82305916597034,2017.0,4.0,2.0,6.0,92.0,2017-04-02,Mumbai
43.5,92.31,5.32,30.98,29.3,24.94,0.65,11.63,11.55,100.0,2020.0,1.0,15.0,2.0,15.0,2020-01-15,Jaipur
39.67,67.61,0.94,5.78,3.49,4.29,1.83,10.05,4.68122516917731,95.0,2019.0,11.0,13.0,2.0,317.0,2019-11-13,Thiruvananthapuram
51.15,99.87,12.89,22.97,32.68,18.94,0.54,13.27,3.47,111.0,2018.0,6.0,20.0,2.0,171.0,2018-06-20,Jaipur
158.245,288.14529297890783,20.32,34.75,4.22,39.9797331759421,2.86,7.71,6.717659113231775,356.0,2015.0,11.0,4.0,2.0,308.0,2015-11-04,Lucknow
84.69,175.98,31.39,50.97,52.59,10.46,1.41,25.77,11.39,175.0,2017.0,3.0,1.0,2.0,60.0,2017-03-01,Visakhapatnam
128.79,247.67097652718257,41.43,76.42499999999998,6.24,48.95407948115212,2.86,4.91,6.04,236.0,2016.0,11.0,15.0,1.0,320.0,2016-11-15,Lucknow
72.79863748647414,149.28314137481902,15.961602592405653,29.85117014205366,31.42962414542808,25.430763846247146,1.248580368011886,12.340109019904844,6.302849105615337,192.20225308361842,2017.0,5.0,3.0,2.0,123.0,2017-05-03,Ahmedabad
28.84,123.52,16.74,12.15,26.14,6.88,0.93,29.545,9.392652025086136,124.0,2019.0,5.0,30.0,3.0,150.0,2019-05-30,Talcher
154.52,170.19,20.42,38.85,20.32,36.9,0.77,22.19,7.42,332.0,2017.0,1.0,7.0,5.0,7.0,2017-01-07,Delhi
51.60713698562791,104.23884015154385,7.3819980215624135,16.404880666862027,13.11,21.9366980396303,0.0,7.815679306121524,0.0,110.71930161699584,2016.0,3.0,24.0,3.0,84.0,2016-03-24,Mumbai
148.67,260.40152124296003,13.0,20.19,19.44,31.60670406240729,1.59,11.555695717687058,1.25,338.0,2017.0,11.0,17.0,4.0,321.0,2017-11-17,Gurugram
43.06,79.32361112724288,4.22,18.1,10.72,18.410303649465277,0.46,5.25,2.8758192787597636,75.0,2018.0,8.0,26.0,6.0,238.0,2018-08-26,Gurugram
9.93,18.77,1.19,3.56,1.5,3.64,0.2,5.2,0.49,60.0,2019.0,9.0,16.0,0.0,259.0,2019-09-16,Shillong
73.97754263862257,145.58480634484454,24.2354644116014,34.33341624252273,51.66,27.973412454193067,0.99,10.38549273253932,0.0,174.75452649841372,2018.0,2.0,17.0,5.0,48.0,2018-02-17,Mumbai
52.18131774930574,103.33907949026229,9.151468881285139,18.14742396524207,16.88,22.27658958339225,0.0,7.542881388664,0.0,111.37504897555573,2016.0,6.0,15.0,2.0,167.0,2016-06-15,Mumbai
106.68,120.41,36.27,27.17,62.86,28.47,1.31,7.87,0.93,280.0,2020.0,1.0,9.0,3.0,9.0,2020-01-09,Patna
158.245,289.98,41.43,76.42499999999998,81.08874999999999,48.82,1.88,25.0,14.6,398.5,2016.0,10.0,26.0,2.0,300.0,2016-10-26,Delhi
19.29,84.65324749862611,4.45,11.45,8.94,10.76,2.86,1.72,1.25,223.0,2015.0,7.0,21.0,1.0,202.0,2015-07-21,Bengaluru
80.96769473011541,157.50774450918584,17.44405063410673,32.73259426810557,32.893815654647824,30.449422530318543,1.2725299249798605,10.875734035000846,6.227562559417947,203.89525881057398,2015.0,12.0,6.0,6.0,340.0,2015-12-06,Chennai
141.36,263.44,19.74,30.06,49.79,10.27,2.86,11.55,7.9139673931222205,300.0,2018.0,2.0,8.0,3.0,39.0,2018-02-08,Brajrajnagar
88.05,133.11,21.68,35.06,36.0,39.25,1.04,7.17,12.91,202.0,2019.0,12.0,16.0,0.0,350.0,2019-12-16,Delhi
17.74,80.26,10.41,20.1,19.29,18.23,0.49,10.98,0.19,57.0,2018.0,7.0,28.0,5.0,209.0,2018-07-28,Amaravati
42.34,107.78,16.56,39.02,34.22,10.74,0.83,20.9,9.71,109.0,2018.0,3.0,15.0,3.0,74.0,2018-03-15,Visakhapatnam
35.86,63.4,4.47,23.12,15.99,16.11,0.49,4.17,4.4,87.0,2016.0,5.0,1.0,6.0,122.0,2016-05-01,Bengaluru
16.74,29.7,6.36,3.19,5.28,3.41,1.3,3.11,0.27,69.0,2020.0,4.0,16.0,3.0,107.0,2020-04-16,Ernakulam
158.245,256.1012938332501,10.97,35.43,46.41,36.89982169312452,1.35,2.63,0.72,313.0,2016.0,10.0,25.0,1.0,299.0,2016-10-25,Patna
158.245,289.98,41.43,76.42499999999998,81.08874999999999,26.96,1.83,20.69,9.35,349.0,2019.0,2.0,6.0,2.0,37.0,2019-02-06,Kolkata
63.3770452772134,123.95121375201393,12.293875112203947,22.634414945876415,23.38,25.66696643725959,0.0,7.79976332245019,0.0,137.7922185605321,2015.0,6.0,4.0,3.0,155.0,2015-06-04,Mumbai
72.35,188.49,41.43,34.58,81.08874999999999,23.42729704356202,2.0,20.72,8.54417382205338,170.0,2019.0,2.0,9.0,5.0,40.0,2019-02-09,Mumbai
44.66,88.3817149409524,4.92,14.54,8.23,21.85655344683346,0.09,6.28,0.03,91.0,2017.0,6.0,1.0,3.0,152.0,2017-06-01,Chennai
86.17,194.61,32.16,56.77,58.22,28.75,1.41,21.27,4.9,208.0,2016.0,2.0,23.0,1.0,54.0,2016-02-23,Delhi
57.19826550003386,116.4334132858919,14.335736161954499,26.545277112466806,28.494353707366145,21.40361008092964,1.0401958376223368,11.158419401567699,6.239660144826189,145.75961680830187,2018.0,9.0,26.0,2.0,269.0,2018-09-26,Jorapokhar
18.28,48.73,9.79,24.0,28.57,14.41,0.98,3.8,2.63,74.0,2019.0,8.0,20.0,1.0,232.0,2019-08-20,Bengaluru
83.35,266.9,7.27,24.54,27.02,11.79,1.77,10.47,7.12,255.0,2018.0,5.0,14.0,0.0,134.0,2018-05-14,Jaipur
56.61,96.62,39.3,36.68,75.9,6.98,1.83,2.8,8.67,106.0,2018.0,9.0,15.0,5.0,258.0,2018-09-15,Kolkata
45.37,98.49,21.59,35.5,44.47,16.77,1.05,4.69,2.89,107.0,2019.0,2.0,16.0,5.0,47.0,2019-02-16,Bengaluru
66.96345880591466,131.12062760491835,14.290881077828184,25.045192711502978,28.01,26.78857672750587,0.0,8.117990268071935,0.0,146.00175910573034,2015.0,5.0,6.0,2.0,126.0,2015-05-06,Mumbai
13.05,18.03,14.66,8.4,18.29,62.17999999999999,1.95,2.84,0.004788334420595675,54.86421403332861,2019.0,8.0,13.0,1.0,225.0,2019-08-13,Brajrajnagar
39.99,83.28,20.77,23.88,31.31,62.17999999999999,0.64,3.94,2.7324314172152526,91.0,2019.0,12.0,28.0,5.0,362.0,2019-12-28,Brajrajnagar
115.6,222.27645441492928,11.28,46.36,20.65,32.847671490719904,1.39,15.05,8.510687376826468,270.3479349616264,2016.0,4.0,8.0,4.0,99.0,2016-04-08,Gurugram
15.77,44.47,13.35,5.38,13.63,6.2,0.54,15.9,2.73,58.0,2019.0,10.0,2.0,2.0,275.0,2019-10-02,Chandigarh
27.32,89.92768459648914,10.97,10.48,17.46,25.08,2.86,10.2,5.182210896848687,197.0,2015.0,9.0,20.0,6.0,263.0,2015-09-20,Chennai
19.93,39.9,0.97,4.98,2.78,1.49,0.74,1.43,2.011598455957369,51.0,2019.0,8.0,19.0,0.0,231.0,2019-08-19,Thiruvananthapuram
63.52181191936593,127.52266940384152,12.720474329437936,21.822495242419564,24.63408083190393,24.375341156677223,1.0671433488364688,9.521286877964258,0.0,157.74167275161835,2017.0,2.0,23.0,3.0,54.0,2017-02-23,Ahmedabad
38.63,67.05,39.98,19.76,59.74,26.53,1.08,3.54,4.24,77.0,2020.0,2.0,2.0,6.0,33.0,2020-02-02,Ernakulam
110.7,253.81115876710783,38.01,76.42499999999998,76.89,35.32214585677957,2.86,29.545,21.975,398.5,2018.0,11.0,10.0,5.0,314.0,2018-11-10,Ahmedabad
128.85,289.98,41.43,57.06,64.22,46.77,1.83,18.7,17.73,325.0,2016.0,5.0,15.0,6.0,136.0,2016-05-15,Delhi
25.06,53.65,5.74,21.85,15.62,10.65,0.35,5.29,7.08,60.0,2020.0,5.0,14.0,3.0,135.0,2020-05-14,Hyderabad
66.23,130.3003418478795,35.14,11.18,46.32,25.850649454187305,1.1,7.57,0.75,134.0,2016.0,4.0,22.0,4.0,113.0,2016-04-22,Patna
35.38,63.42,1.42,11.76,7.42,7.98,0.0,7.539592472738946,0.81,43.0,2020.0,4.0,29.0,2.0,120.0,2020-04-29,Amaravati
54.87970956991226,140.02,10.39,10.34,12.91604037047432,6.93,0.46,29.545,7.541110602314575,120.0,2018.0,4.0,24.0,1.0,114.0,2018-04-24,Jorapokhar
121.76,289.98,41.43,70.37,58.22,32.57,0.89,29.545,21.975,373.0,2017.0,5.0,14.0,6.0,134.0,2017-05-14,Delhi
78.08,97.22,13.34,10.88,23.3,9.51,0.96,10.46,1.08,146.0,2019.0,9.0,26.0,3.0,269.0,2019-09-26,Amritsar
77.66,168.5,2.878329216727378,13.085662888284332,0.0,20.51035488611774,0.39,5.04,5.242092613909108,207.0,2020.0,4.0,18.0,5.0,109.0,2020-04-18,Brajrajnagar
153.67,281.94188051364836,6.41,12.76,15.994112781870172,31.696781735640343,0.54,8.3,2.65,398.5,2017.0,4.0,23.0,6.0,113.0,2017-04-23,Gurugram
61.59,151.49,15.37,13.76,29.13,8.41,0.96,11.191757944776327,2.19,125.0,2019.0,4.0,28.0,6.0,118.0,2019-04-28,Amritsar
33.61,53.17,7.07,31.37,38.44,3.36,0.43,2.12,3.39,58.0,2018.0,7.0,4.0,2.0,185.0,2018-07-04,Kolkata
37.67,94.36,2.28,17.52,10.25,7.814950105273965,2.28,26.68,21.975,116.0,2020.0,3.0,10.0,1.0,70.0,2020-03-10,Ahmedabad
37.13,64.91,7.04,39.61,26.13,24.925854913409466,0.95,3.19,1.19,82.0,2018.0,2.0,22.0,3.0,53.0,2018-02-22,Bengaluru
30.47,66.5426389454226,1.64,38.78,36.5,20.836099762916547,1.64,15.8,0.01,99.0,2016.0,7.0,23.0,5.0,205.0,2016-07-23,Ahmedabad
24.32,93.09,14.02,15.9,31.4,11.642175506058038,1.31,23.83,7.019528109438625,81.0,2018.0,5.0,23.0,2.0,143.0,2018-05-23,Mumbai
66.25411110407369,132.27391635560093,15.909777355315091,26.50466594210559,32.62,26.471600836228617,0.0,8.897354043361133,0.0,144.53326469624608,2016.0,1.0,19.0,1.0,19.0,2016-01-19,Mumbai
60.17,104.08,3.75,18.36,11.75,12.54832879947162,2.86,29.545,10.841193571705503,170.0,2019.0,12.0,22.0,6.0,356.0,2019-12-22,Ahmedabad
24.03,68.31,25.9,6.85,32.68,7.53,2.14,29.545,8.050128130373764,104.0,2019.0,8.0,21.0,2.0,233.0,2019-08-21,Talcher
66.09856659894568,132.7562806798203,15.28843931902963,28.462908332186657,29.88257485920917,23.88310725246447,1.1339918499325352,11.289116762528465,6.201042468303399,168.6116024184721,2017.0,9.0,17.0,6.0,260.0,2017-09-17,Patna
15.3,29.63,4.0,8.68,12.72,12.36,0.33,7.45,5.6,59.0,2020.0,4.0,25.0,5.0,116.0,2020-04-25,Kolkata
92.52,190.61,32.88,54.74,81.08874999999999,35.44,0.82,12.79,20.69,226.0,2020.0,2.0,18.0,1.0,49.0,2020-02-18,Kolkata
29.71,112.53,2.98,44.77,24.69,10.51,0.85,10.64,18.1,93.0,2020.0,6.0,5.0,4.0,157.0,2020-06-05,Visakhapatnam
23.6,60.07,9.79,25.5,27.35,12.63,0.97,6.56,21.975,74.0,2019.0,12.0,14.0,5.0,348.0,2019-12-14,Bengaluru
23.67,44.23,1.58,4.99,3.94,7.93,0.66,18.8,0.66,108.0,2020.0,3.0,26.0,3.0,86.0,2020-03-26,Amaravati
24.33,63.57,6.16,14.11,17.5,31.03,0.7,8.88,3.81,72.0,2019.0,7.0,31.0,2.0,212.0,2019-07-31,Jaipur
45.65,109.7,14.64,62.69,56.18,27.96,1.16,13.55,7.95,136.0,2015.0,9.0,21.0,0.0,264.0,2015-09-21,Delhi
55.27,129.49058522970768,11.55,0.12,11.66,20.574807406896525,2.86,12.7,4.17,223.0,2015.0,7.0,10.0,4.0,191.0,2015-07-10,Ahmedabad
27.71,68.29,16.14,26.48,28.9,2.76,0.95,2.98,4.68,88.0,2020.0,6.0,25.0,3.0,177.0,2020-06-25,Patna
115.06,195.26827802240132,5.7,23.81,20.24,29.98,0.84,6.06,5.38,225.0,2019.0,6.0,15.0,5.0,166.0,2019-06-15,Lucknow
62.660732466345536,119.16994392816787,13.434528788606764,22.406695959697117,24.881074638837845,24.62453888449295,1.0542956750155608,8.135319235989641,0.0,153.73538141046538,2016.0,11.0,30.0,2.0,335.0,2016-11-30,Ahmedabad
40.74,106.84,7.75,33.3,24.01,9.25,0.63,12.61,13.23,117.0,2019.0,7.0,18.0,3.0,199.0,2019-07-18,Visakhapatnam
22.64,51.94,9.29,16.73,25.95,10.57,0.6,6.87,1.71,89.0,2018.0,7.0,22.0,6.0,203.0,2018-07-22,Jaipur
58.63,113.03495183745736,18.54,14.94,15.12,24.770453264518437,0.5803377919539026,4.96,-0.19508073962731487,90.0,2016.0,2.0,3.0,2.0,34.0,2016-02-03,Gurugram
51.72,119.15029832923415,1.89,21.15,23.04,15.118849006460096,1.89,29.545,11.1,188.0,2015.0,10.0,29.0,3.0,302.0,2015-10-29,Ahmedabad
69.65,162.02,16.51,49.28,65.6,4.9,0.64,7.24,8.28,138.0,2018.0,2.0,9.0,4.0,40.0,2018-02-09,Amritsar
57.58,152.25,7.98,6.76,10.380141411019622,6.78,0.8571335643993446,26.06,7.4762474517244755,132.0,2020.0,1.0,25.0,5.0,25.0,2020-01-25,Jorapokhar
108.19,250.73404773169068,41.43,76.42499999999998,81.08874999999999,37.08110073720081,2.86,29.545,18.84,398.5,2017.0,11.0,26.0,6.0,330.0,2017-11-26,Ahmedabad
151.99,243.84,41.43,18.76,81.08874999999999,19.64,1.48,15.18,7.182515638698192,326.0,2020.0,2.0,6.0,3.0,37.0,2020-02-06,Guwahati
70.71,272.34,19.62,40.04,59.25,33.33,2.59,9.78,10.63,279.0,2016.0,6.0,12.0,6.0,164.0,2016-06-12,Delhi
31.52,77.37,12.38,6.09,26.79,8.68,0.71,3.46,6.87,69.0,2018.0,3.0,5.0,0.0,64.0,2018-03-05,Amritsar
158.245,289.98,31.8,55.08,74.07,62.17999999999999,1.17,22.49,12.37,355.0,2019.0,10.0,28.0,0.0,301.0,2019-10-28,Jaipur
119.47,225.13649856473808,21.08,41.26,43.36,13.81,1.49,10.0,7.29,275.0,2016.0,5.0,2.0,0.0,123.0,2016-05-02,Delhi
41.67,61.86,9.06,9.44,18.477766021956086,6.25,0.6631425865104894,3.28,2.4458730288686183,74.0,2019.0,9.0,25.0,2.0,268.0,2019-09-25,Jorapokhar
12.37392071877698,28.345507703319754,0.75,2.42,1.08,2.48,0.25,5.49,0.45,22.414672114397035,2019.0,12.0,2.0,0.0,336.0,2019-12-02,Shillong
60.53,145.25,31.29,48.17,76.66,19.98,1.1,8.9,7.843061334286858,136.0,2020.0,2.0,12.0,2.0,43.0,2020-02-12,Mumbai
62.27,109.80803464685755,7.04,20.35,21.92,62.17999999999999,1.04,3.71,-0.3988759530209336,119.0,2016.0,1.0,10.0,6.0,10.0,2016-01-10,Chennai
23.83,68.76,6.6,16.39,13.86,62.17999999999999,0.51,7.44,0.0,72.0,2020.0,1.0,29.0,2.0,29.0,2020-01-29,Chandigarh
158.245,257.19,35.44,54.84,4.37,56.27,1.48,23.03,10.74,291.0,2017.0,12.0,19.0,1.0,353.0,2017-12-19,Delhi
39.67,100.76,5.93,22.28,13.92,14.1,1.44,2.72,1.46,83.0,2015.0,12.0,15.0,1.0,349.0,2015-12-15,Bengaluru
158.245,286.5824766551152,41.43,42.69,81.08874999999999,43.78064315742495,2.55,7.84,1.5,398.5,2015.0,12.0,21.0,0.0,355.0,2015-12-21,Patna
158.245,283.5652418608863,7.02,12.81,17.668620940968367,33.64684885874294,0.64,2.86,1.65,398.5,2017.0,5.0,26.0,4.0,146.0,2017-05-26,Gurugram
50.29,98.63905255105169,12.84,18.55,17.53,20.84,0.99,10.23,1.13,88.0,2018.0,3.0,19.0,0.0,78.0,2018-03-19,Chennai
60.75,106.73525645929249,5.64,15.08,16.42,52.24,1.88,9.5,0.9765296794359983,121.0,2015.0,6.0,12.0,4.0,163.0,2015-06-12,Chennai
34.33,103.25,1.65,6.93,3.83,2.47,1.02,2.85,3.3282829231633286,100.0,2019.0,5.0,3.0,4.0,123.0,2019-05-03,Thiruvananthapuram
22.92,65.5,15.82,18.15,23.4,22.04,0.97,7.18,3.24,64.0,2018.0,7.0,30.0,0.0,211.0,2018-07-30,Bengaluru
45.66,85.36336603322638,10.05,24.69,18.78,16.63,0.8,6.22,9.88,63.0,2018.0,8.0,10.0,4.0,222.0,2018-08-10,Chennai
66.92,143.42,19.28,22.18,37.74,36.63,2.86,14.66,4.523874564273115,118.0,2019.0,2.0,10.0,6.0,41.0,2019-02-10,Brajrajnagar
158.245,282.52245386597997,41.43,74.59,81.08874999999999,47.66,2.18,8.52,1.82,354.0,2018.0,12.0,2.0,6.0,336.0,2018-12-02,Lucknow
